-0.27009	-1.85123	-0.707106	0
0	-1.85123	-0.27009	0.707106
0.437016	-1.85123	-0.437016	0.437016
-0.437016	-1.85123	-0.437016	0.437016
0	-1.85123	0.27009	-0.707106
0.437016	-1.85123	0.437016	-0.437016
-0.437016	-1.85123	0.437016	-0.437016
0	-1.85123	-0.27009	-0.707106
0.437016	-1.85123	-0.437016	-0.437016
-0.437016	-1.85123	-0.437016	-0.437016
0.707106	-1.85123	0	0.27009
-0.707106	-1.85123	0	0.27009
0.707106	-1.85123	0	-0.27009
-0.707106	-1.85123	0	-0.27009
0.27009	0	1.85123	0.707106
-0.27009	0	1.85123	0.707106
0.437016	0.437016	1.85123	0.437016
-0.437016	0.437016	1.85123	0.437016
0	0.707106	1.85123	0.27009
0.437016	-0.437016	1.85123	0.437016
-0.437016	-0.437016	1.85123	0.437016
0	-0.707106	1.85123	0.27009
0.27009	0	1.85123	-0.707106
-0.27009	0	1.85123	-0.707106
0.437016	0.437016	1.85123	-0.437016
-0.437016	0.437016	1.85123	-0.437016
0	0.707106	1.85123	-0.27009
0.437016	-0.437016	1.85123	-0.437016
-0.437016	-0.437016	1.85123	-0.437016
0	-0.707106	1.85123	-0.27009
0.707106	0.27009	1.85123	0
0.707106	-0.27009	1.85123	0
-0.707106	0.27009	1.85123	0
-0.707106	-0.27009	1.85123	0
0.27009	0	-1.85123	0.707106
-0.27009	0	-1.85123	0.707106
0.437016	0.437016	-1.85123	0.437016
-0.437016	0.437016	-1.85123	0.437016
0	0.707106	-1.85123	0.27009
0.437016	-0.437016	-1.85123	0.437016
-0.437016	-0.437016	-1.85123	0.437016
0	-0.707106	-1.85123	0.27009
0.27009	0	-1.85123	-0.707106
-0.27009	0	-1.85123	-0.707106
0.437016	0.437016	-1.85123	-0.437016
-0.437016	0.437016	-1.85123	-0.437016
0	0.707106	-1.85123	-0.27009
0.437016	-0.437016	-1.85123	-0.437016
-0.437016	-0.437016	-1.85123	-0.437016
0	-0.707106	-1.85123	-0.27009
0.707106	0.27009	-1.85123	0
0.707106	-0.27009	-1.85123	0
-0.707106	0.27009	-1.85123	0
-0.707106	-0.27009	-1.85123	0
0.27009	0.707106	0	1.85123
-0.27009	0.707106	0	1.85123
0	0.27009	0.707106	1.85123
0.437016	0.437016	0.437016	1.85123
-0.437016	0.437016	0.437016	1.85123
0.27009	-0.707106	0	1.85123
-0.27009	-0.707106	0	1.85123
0	-0.27009	0.707106	1.85123
0.437016	-0.437016	0.437016	1.85123
-0.437016	-0.437016	0.437016	1.85123
0	0.27009	-0.707106	1.85123
0.437016	0.437016	-0.437016	1.85123
-0.437016	0.437016	-0.437016	1.85123
0	-0.27009	-0.707106	1.85123
0.437016	-0.437016	-0.437016	1.85123
-0.437016	-0.437016	-0.437016	1.85123
0.707106	0	0.27009	1.85123
-0.707106	0	0.27009	1.85123
0.707106	0	-0.27009	1.85123
-0.707106	0	-0.27009	1.85123
0.27009	0.707106	0	-1.85123
-0.27009	0.707106	0	-1.85123
0	0.27009	0.707106	-1.85123
0.437016	0.437016	0.437016	-1.85123
-0.437016	0.437016	0.437016	-1.85123
0.27009	-0.707106	0	-1.85123
-0.27009	-0.707106	0	-1.85123
0	-0.27009	0.707106	-1.85123
0.437016	-0.437016	0.437016	-1.85123
-0.437016	-0.437016	0.437016	-1.85123
0	0.27009	-0.707106	-1.85123
0.437016	0.437016	-0.437016	-1.85123
-0.437016	0.437016	-0.437016	-1.85123
0	-0.27009	-0.707106	-1.85123
0.437016	-0.437016	-0.437016	-1.85123
-0.437016	-0.437016	-0.437016	-1.85123
0.707106	0	0.27009	-1.85123
-0.707106	0	0.27009	-1.85123
0.707106	0	-0.27009	-1.85123
-0.707106	0	-0.27009	-1.85123
0	1.41421	0	1.41421
0.437016	1.14412	0	1.58114
-0.437016	1.14412	0	1.58114
0.27009	1.14412	1.14412	1.14412
-0.27009	1.14412	1.14412	1.14412
0	0.437016	1.14412	1.58114
0.437016	0.707106	1.14412	1.41421
-0.437016	0.707106	1.14412	1.41421
0	1.58114	0.437016	1.14412
0.437016	1.41421	0.707106	1.14412
-0.437016	1.41421	0.707106	1.14412
0.707106	0.707106	0.707106	1.58114
-0.707106	0.707106	0.707106	1.58114
0.707106	1.14412	0.437016	1.41421
-0.707106	1.14412	0.437016	1.41421
0	-1.41421	0	1.41421
0.437016	-1.14412	0	1.58114
-0.437016	-1.14412	0	1.58114
0.27009	-1.14412	1.14412	1.14412
-0.27009	-1.14412	1.14412	1.14412
0	-0.437016	1.14412	1.58114
0.437016	-0.707106	1.14412	1.41421
-0.437016	-0.707106	1.14412	1.41421
0	-1.58114	0.437016	1.14412
0.437016	-1.41421	0.707106	1.14412
-0.437016	-1.41421	0.707106	1.14412
0.707106	-0.707106	0.707106	1.58114
-0.707106	-0.707106	0.707106	1.58114
0.707106	-1.14412	0.437016	1.41421
-0.707106	-1.14412	0.437016	1.41421
0.27009	1.14412	-1.14412	1.14412
-0.27009	1.14412	-1.14412	1.14412
0	0.437016	-1.14412	1.58114
0.437016	0.707106	-1.14412	1.41421
-0.437016	0.707106	-1.14412	1.41421
0	1.58114	-0.437016	1.14412
0.437016	1.41421	-0.707106	1.14412
-0.437016	1.41421	-0.707106	1.14412
0.707106	0.707106	-0.707106	1.58114
-0.707106	0.707106	-0.707106	1.58114
0.707106	1.14412	-0.437016	1.41421
-0.707106	1.14412	-0.437016	1.41421
0	1.41421	0	-1.41421
0.437016	1.14412	0	-1.58114
-0.437016	1.14412	0	-1.58114
0.27009	1.14412	1.14412	-1.14412
-0.27009	1.14412	1.14412	-1.14412
0	0.437016	1.14412	-1.58114
0.437016	0.707106	1.14412	-1.41421
-0.437016	0.707106	1.14412	-1.41421
0	1.58114	0.437016	-1.14412
0.437016	1.41421	0.707106	-1.14412
-0.437016	1.41421	0.707106	-1.14412
0.707106	0.707106	0.707106	-1.58114
-0.707106	0.707106	0.707106	-1.58114
0.707106	1.14412	0.437016	-1.41421
-0.707106	1.14412	0.437016	-1.41421
0.27009	-1.14412	-1.14412	1.14412
-0.27009	-1.14412	-1.14412	1.14412
0	-0.437016	-1.14412	1.58114
0.437016	-0.707106	-1.14412	1.41421
-0.437016	-0.707106	-1.14412	1.41421
0	-1.58114	-0.437016	1.14412
0.437016	-1.41421	-0.707106	1.14412
-0.437016	-1.41421	-0.707106	1.14412
0.707106	-0.707106	-0.707106	1.58114
-0.707106	-0.707106	-0.707106	1.58114
0.707106	-1.14412	-0.437016	1.41421
-0.707106	-1.14412	-0.437016	1.41421
0	-1.41421	0	-1.41421
0.437016	-1.14412	0	-1.58114
-0.437016	-1.14412	0	-1.58114
0.27009	-1.14412	1.14412	-1.14412
-0.27009	-1.14412	1.14412	-1.14412
0	-0.437016	1.14412	-1.58114
0.437016	-0.707106	1.14412	-1.41421
-0.437016	-0.707106	1.14412	-1.41421
0	-1.58114	0.437016	-1.14412
0.437016	-1.41421	0.707106	-1.14412
-0.437016	-1.41421	0.707106	-1.14412
0.707106	-0.707106	0.707106	-1.58114
-0.707106	-0.707106	0.707106	-1.58114
0.707106	-1.14412	0.437016	-1.41421
-0.707106	-1.14412	0.437016	-1.41421
0.27009	1.14412	-1.14412	-1.14412
-0.27009	1.14412	-1.14412	-1.14412
0	0.437016	-1.14412	-1.58114
0.437016	0.707106	-1.14412	-1.41421
-0.437016	0.707106	-1.14412	-1.41421
0	1.58114	-0.437016	-1.14412
0.437016	1.41421	-0.707106	-1.14412
-0.437016	1.41421	-0.707106	-1.14412
0.707106	0.707106	-0.707106	-1.58114
-0.707106	0.707106	-0.707106	-1.58114
0.707106	1.14412	-0.437016	-1.41421
-0.707106	1.14412	-0.437016	-1.41421
0.27009	-1.14412	-1.14412	-1.14412
-0.27009	-1.14412	-1.14412	-1.14412
0	-0.437016	-1.14412	-1.58114
0.437016	-0.707106	-1.14412	-1.41421
-0.437016	-0.707106	-1.14412	-1.41421
0	-1.58114	-0.437016	-1.14412
0.437016	-1.41421	-0.707106	-1.14412
-0.437016	-1.41421	-0.707106	-1.14412
0.707106	-0.707106	-0.707106	-1.58114
-0.707106	-0.707106	-0.707106	-1.58114
0.707106	-1.14412	-0.437016	-1.41421
-0.707106	-1.14412	-0.437016	-1.41421
0.437016	0	1.58114	1.14412
-0.437016	0	1.58114	1.14412
0	0	1.41421	1.41421
0	1.14412	1.58114	0.437016
0.437016	1.14412	1.41421	0.707106
-0.437016	1.14412	1.41421	0.707106
0.707106	0.437016	1.41421	1.14412
0.707106	0.707106	1.58114	0.707106
-0.707106	0.437016	1.41421	1.14412
-0.707106	0.707106	1.58114	0.707106
0	-1.14412	1.58114	0.437016
0.437016	-1.14412	1.41421	0.707106
-0.437016	-1.14412	1.41421	0.707106
0.707106	-0.437016	1.41421	1.14412
0.707106	-0.707106	1.58114	0.707106
-0.707106	-0.437016	1.41421	1.14412
-0.707106	-0.707106	1.58114	0.707106
0.437016	0	-1.58114	1.14412
-0.437016	0	-1.58114	1.14412
0	0	-1.41421	1.41421
0	1.14412	-1.58114	0.437016
0.437016	1.14412	-1.41421	0.707106
-0.437016	1.14412	-1.41421	0.707106
0.707106	0.437016	-1.41421	1.14412
0.707106	0.707106	-1.58114	0.707106
-0.707106	0.437016	-1.41421	1.14412
-0.707106	0.707106	-1.58114	0.707106
0.437016	0	1.58114	-1.14412
-0.437016	0	1.58114	-1.14412
0	0	1.41421	-1.41421
0	1.14412	1.58114	-0.437016
0.437016	1.14412	1.41421	-0.707106
-0.437016	1.14412	1.41421	-0.707106
0.707106	0.437016	1.41421	-1.14412
0.707106	0.707106	1.58114	-0.707106
-0.707106	0.437016	1.41421	-1.14412
-0.707106	0.707106	1.58114	-0.707106
0	-1.14412	-1.58114	0.437016
0.437016	-1.14412	-1.41421	0.707106
-0.437016	-1.14412	-1.41421	0.707106
0.707106	-0.437016	-1.41421	1.14412
0.707106	-0.707106	-1.58114	0.707106
-0.707106	-0.437016	-1.41421	1.14412
-0.707106	-0.707106	-1.58114	0.707106
0	-1.14412	1.58114	-0.437016
0.437016	-1.14412	1.41421	-0.707106
-0.437016	-1.14412	1.41421	-0.707106
0.707106	-0.437016	1.41421	-1.14412
0.707106	-0.707106	1.58114	-0.707106
-0.707106	-0.437016	1.41421	-1.14412
-0.707106	-0.707106	1.58114	-0.707106
0.437016	0	-1.58114	-1.14412
-0.437016	0	-1.58114	-1.14412
0	0	-1.41421	-1.41421
0	1.14412	-1.58114	-0.437016
0.437016	1.14412	-1.41421	-0.707106
-0.437016	1.14412	-1.41421	-0.707106
0.707106	0.437016	-1.41421	-1.14412
0.707106	0.707106	-1.58114	-0.707106
-0.707106	0.437016	-1.41421	-1.14412
-0.707106	0.707106	-1.58114	-0.707106
0	-1.14412	-1.58114	-0.437016
0.437016	-1.14412	-1.41421	-0.707106
-0.437016	-1.14412	-1.41421	-0.707106
0.707106	-0.437016	-1.41421	-1.14412
0.707106	-0.707106	-1.58114	-0.707106
-0.707106	-0.437016	-1.41421	-1.14412
-0.707106	-0.707106	-1.58114	-0.707106
0.437016	1.58114	1.14412	0
-0.437016	1.58114	1.14412	0
0	1.41421	1.41421	0
0.707106	1.58114	0.707106	0.707106
-0.707106	1.58114	0.707106	0.707106
0.707106	1.41421	1.14412	0.437016
-0.707106	1.41421	1.14412	0.437016
0.437016	-1.58114	1.14412	0
-0.437016	-1.58114	1.14412	0
0	-1.41421	1.41421	0
0.707106	-1.58114	0.707106	0.707106
-0.707106	-1.58114	0.707106	0.707106
0.707106	-1.41421	1.14412	0.437016
-0.707106	-1.41421	1.14412	0.437016
0.437016	1.58114	-1.14412	0
-0.437016	1.58114	-1.14412	0
0	1.41421	-1.41421	0
0.707106	1.58114	-0.707106	0.707106
-0.707106	1.58114	-0.707106	0.707106
0.707106	1.41421	-1.14412	0.437016
-0.707106	1.41421	-1.14412	0.437016
0.707106	1.58114	0.707106	-0.707106
-0.707106	1.58114	0.707106	-0.707106
0.707106	1.41421	1.14412	-0.437016
-0.707106	1.41421	1.14412	-0.437016
0.437016	-1.58114	-1.14412	0
-0.437016	-1.58114	-1.14412	0
0	-1.41421	-1.41421	0
0.707106	-1.58114	-0.707106	0.707106
-0.707106	-1.58114	-0.707106	0.707106
0.707106	-1.41421	-1.14412	0.437016
-0.707106	-1.41421	-1.14412	0.437016
0.707106	-1.58114	0.707106	-0.707106
-0.707106	-1.58114	0.707106	-0.707106
0.707106	-1.41421	1.14412	-0.437016
-0.707106	-1.41421	1.14412	-0.437016
0.707106	1.58114	-0.707106	-0.707106
-0.707106	1.58114	-0.707106	-0.707106
0.707106	1.41421	-1.14412	-0.437016
-0.707106	1.41421	-1.14412	-0.437016
0.707106	-1.58114	-0.707106	-0.707106
-0.707106	-1.58114	-0.707106	-0.707106
0.707106	-1.41421	-1.14412	-0.437016
-0.707106	-1.41421	-1.14412	-0.437016
1.41421	0	1.41421	0
1.14412	0.437016	1.58114	0
1.14412	-0.437016	1.58114	0
1.14412	0.27009	1.14412	1.14412
1.14412	-0.27009	1.14412	1.14412
1.58114	0	1.14412	0.437016
1.41421	0.437016	1.14412	0.707106
1.41421	-0.437016	1.14412	0.707106
1.14412	0.707106	1.41421	0.437016
1.14412	-0.707106	1.41421	0.437016
-1.41421	0	1.41421	0
-1.14412	0.437016	1.58114	0
-1.14412	-0.437016	1.58114	0
-1.14412	0.27009	1.14412	1.14412
-1.14412	-0.27009	1.14412	1.14412
-1.58114	0	1.14412	0.437016
-1.41421	0.437016	1.14412	0.707106
-1.41421	-0.437016	1.14412	0.707106
-1.14412	0.707106	1.41421	0.437016
-1.14412	-0.707106	1.41421	0.437016
1.41421	0	-1.41421	0
1.14412	0.437016	-1.58114	0
1.14412	-0.437016	-1.58114	0
1.14412	0.27009	-1.14412	1.14412
1.14412	-0.27009	-1.14412	1.14412
1.58114	0	-1.14412	0.437016
1.41421	0.437016	-1.14412	0.707106
1.41421	-0.437016	-1.14412	0.707106
1.14412	0.707106	-1.41421	0.437016
1.14412	-0.707106	-1.41421	0.437016
1.14412	0.27009	1.14412	-1.14412
1.14412	-0.27009	1.14412	-1.14412
1.58114	0	1.14412	-0.437016
1.41421	0.437016	1.14412	-0.707106
1.41421	-0.437016	1.14412	-0.707106
1.14412	0.707106	1.41421	-0.437016
1.14412	-0.707106	1.41421	-0.437016
-1.41421	0	-1.41421	0
-1.14412	0.437016	-1.58114	0
-1.14412	-0.437016	-1.58114	0
-1.14412	0.27009	-1.14412	1.14412
-1.14412	-0.27009	-1.14412	1.14412
-1.58114	0	-1.14412	0.437016
-1.41421	0.437016	-1.14412	0.707106
-1.41421	-0.437016	-1.14412	0.707106
-1.14412	0.707106	-1.41421	0.437016
-1.14412	-0.707106	-1.41421	0.437016
-1.14412	0.27009	1.14412	-1.14412
-1.14412	-0.27009	1.14412	-1.14412
-1.58114	0	1.14412	-0.437016
-1.41421	0.437016	1.14412	-0.707106
-1.41421	-0.437016	1.14412	-0.707106
-1.14412	0.707106	1.41421	-0.437016
-1.14412	-0.707106	1.41421	-0.437016
1.14412	0.27009	-1.14412	-1.14412
1.14412	-0.27009	-1.14412	-1.14412
1.58114	0	-1.14412	-0.437016
1.41421	0.437016	-1.14412	-0.707106
1.41421	-0.437016	-1.14412	-0.707106
1.14412	0.707106	-1.41421	-0.437016
1.14412	-0.707106	-1.41421	-0.437016
-1.14412	0.27009	-1.14412	-1.14412
-1.14412	-0.27009	-1.14412	-1.14412
-1.58114	0	-1.14412	-0.437016
-1.41421	0.437016	-1.14412	-0.707106
-1.41421	-0.437016	-1.14412	-0.707106
-1.14412	0.707106	-1.41421	-0.437016
-1.14412	-0.707106	-1.41421	-0.437016
1.14412	0	0.437016	1.58114
1.14412	0.437016	0.707106	1.41421
1.14412	-0.437016	0.707106	1.41421
-1.14412	0	0.437016	1.58114
-1.14412	0.437016	0.707106	1.41421
-1.14412	-0.437016	0.707106	1.41421
1.14412	0	-0.437016	1.58114
1.14412	0.437016	-0.707106	1.41421
1.14412	-0.437016	-0.707106	1.41421
1.14412	0	0.437016	-1.58114
1.14412	0.437016	0.707106	-1.41421
1.14412	-0.437016	0.707106	-1.41421
-1.14412	0	-0.437016	1.58114
-1.14412	0.437016	-0.707106	1.41421
-1.14412	-0.437016	-0.707106	1.41421
-1.14412	0	0.437016	-1.58114
-1.14412	0.437016	0.707106	-1.41421
-1.14412	-0.437016	0.707106	-1.41421
1.14412	0	-0.437016	-1.58114
1.14412	0.437016	-0.707106	-1.41421
1.14412	-0.437016	-0.707106	-1.41421
-1.14412	0	-0.437016	-1.58114
-1.14412	0.437016	-0.707106	-1.41421
-1.14412	-0.437016	-0.707106	-1.41421
1.58114	0.437016	0	1.14412
1.58114	-0.437016	0	1.14412
1.41421	0	0	1.41421
1.41421	0.707106	0.437016	1.14412
1.58114	0.707106	0.707106	0.707106
1.41421	-0.707106	0.437016	1.14412
1.58114	-0.707106	0.707106	0.707106
-1.58114	0.437016	0	1.14412
-1.58114	-0.437016	0	1.14412
-1.41421	0	0	1.41421
-1.41421	0.707106	0.437016	1.14412
-1.58114	0.707106	0.707106	0.707106
-1.41421	-0.707106	0.437016	1.14412
-1.58114	-0.707106	0.707106	0.707106
1.41421	0.707106	-0.437016	1.14412
1.58114	0.707106	-0.707106	0.707106
1.41421	-0.707106	-0.437016	1.14412
1.58114	-0.707106	-0.707106	0.707106
1.58114	0.437016	0	-1.14412
1.58114	-0.437016	0	-1.14412
1.41421	0	0	-1.41421
1.41421	0.707106	0.437016	-1.14412
1.58114	0.707106	0.707106	-0.707106
1.41421	-0.707106	0.437016	-1.14412
1.58114	-0.707106	0.707106	-0.707106
-1.41421	0.707106	-0.437016	1.14412
-1.58114	0.707106	-0.707106	0.707106
-1.41421	-0.707106	-0.437016	1.14412
-1.58114	-0.707106	-0.707106	0.707106
-1.58114	0.437016	0	-1.14412
-1.58114	-0.437016	0	-1.14412
-1.41421	0	0	-1.41421
-1.41421	0.707106	0.437016	-1.14412
-1.58114	0.707106	0.707106	-0.707106
-1.41421	-0.707106	0.437016	-1.14412
-1.58114	-0.707106	0.707106	-0.707106
1.41421	0.707106	-0.437016	-1.14412
1.58114	0.707106	-0.707106	-0.707106
1.41421	-0.707106	-0.437016	-1.14412
1.58114	-0.707106	-0.707106	-0.707106
-1.41421	0.707106	-0.437016	-1.14412
-1.58114	0.707106	-0.707106	-0.707106
-1.41421	-0.707106	-0.437016	-1.14412
-1.58114	-0.707106	-0.707106	-0.707106
1.14412	1.14412	0.27009	1.14412
1.14412	1.14412	-0.27009	1.14412
1.14412	1.58114	0	0.437016
1.14412	1.41421	0.437016	0.707106
1.14412	1.41421	-0.437016	0.707106
-1.14412	1.14412	0.27009	1.14412
-1.14412	1.14412	-0.27009	1.14412
-1.14412	1.58114	0	0.437016
-1.14412	1.41421	0.437016	0.707106
-1.14412	1.41421	-0.437016	0.707106
1.14412	-1.14412	0.27009	1.14412
1.14412	-1.14412	-0.27009	1.14412
1.14412	-1.58114	0	0.437016
1.14412	-1.41421	0.437016	0.707106
1.14412	-1.41421	-0.437016	0.707106
1.14412	1.14412	0.27009	-1.14412
1.14412	1.14412	-0.27009	-1.14412
1.14412	1.58114	0	-0.437016
1.14412	1.41421	0.437016	-0.707106
1.14412	1.41421	-0.437016	-0.707106
-1.14412	-1.14412	0.27009	1.14412
-1.14412	-1.14412	-0.27009	1.14412
-1.14412	-1.58114	0	0.437016
-1.14412	-1.41421	0.437016	0.707106
-1.14412	-1.41421	-0.437016	0.707106
-1.14412	1.14412	0.27009	-1.14412
-1.14412	1.14412	-0.27009	-1.14412
-1.14412	1.58114	0	-0.437016
-1.14412	1.41421	0.437016	-0.707106
-1.14412	1.41421	-0.437016	-0.707106
1.14412	-1.14412	0.27009	-1.14412
1.14412	-1.14412	-0.27009	-1.14412
1.14412	-1.58114	0	-0.437016
1.14412	-1.41421	0.437016	-0.707106
1.14412	-1.41421	-0.437016	-0.707106
-1.14412	-1.14412	0.27009	-1.14412
-1.14412	-1.14412	-0.27009	-1.14412
-1.14412	-1.58114	0	-0.437016
-1.14412	-1.41421	0.437016	-0.707106
-1.14412	-1.41421	-0.437016	-0.707106
1.58114	1.14412	0.437016	0
1.58114	1.14412	-0.437016	0
1.41421	1.41421	0	0
1.41421	1.14412	0.707106	0.437016
1.41421	1.14412	-0.707106	0.437016
-1.58114	1.14412	0.437016	0
-1.58114	1.14412	-0.437016	0
-1.41421	1.41421	0	0
-1.41421	1.14412	0.707106	0.437016
-1.41421	1.14412	-0.707106	0.437016
1.58114	-1.14412	0.437016	0
1.58114	-1.14412	-0.437016	0
1.41421	-1.41421	0	0
1.41421	-1.14412	0.707106	0.437016
1.41421	-1.14412	-0.707106	0.437016
1.41421	1.14412	0.707106	-0.437016
1.41421	1.14412	-0.707106	-0.437016
-1.58114	-1.14412	0.437016	0
-1.58114	-1.14412	-0.437016	0
-1.41421	-1.41421	0	0
-1.41421	-1.14412	0.707106	0.437016
-1.41421	-1.14412	-0.707106	0.437016
-1.41421	1.14412	0.707106	-0.437016
-1.41421	1.14412	-0.707106	-0.437016
1.41421	-1.14412	0.707106	-0.437016
1.41421	-1.14412	-0.707106	-0.437016
-1.41421	-1.14412	0.707106	-0.437016
-1.41421	-1.14412	-0.707106	-0.437016
1.14412	1.14412	1.14412	0.27009
1.14412	1.14412	1.14412	-0.27009
-1.14412	1.14412	1.14412	0.27009
-1.14412	1.14412	1.14412	-0.27009
1.14412	-1.14412	1.14412	0.27009
1.14412	-1.14412	1.14412	-0.27009
1.14412	1.14412	-1.14412	0.27009
1.14412	1.14412	-1.14412	-0.27009
-1.14412	-1.14412	1.14412	0.27009
-1.14412	-1.14412	1.14412	-0.27009
-1.14412	1.14412	-1.14412	0.27009
-1.14412	1.14412	-1.14412	-0.27009
1.14412	-1.14412	-1.14412	0.27009
1.14412	-1.14412	-1.14412	-0.27009
-1.14412	-1.14412	-1.14412	0.27009
-1.14412	-1.14412	-1.14412	-0.27009
